id,conversation_id,sendable_id,sendable_type,reply_id,body,type,kept_at,deleted_at,created_at,updated_at
10376,1820,675456,App\Models\Customer,,Y uds donde están ubicados,text,,,2026-01-17 16:14:55,2026-01-17 16:14:55
10377,1820,675456,App\Models\Customer,,En cali tienen sede ?,text,,,2026-01-17 16:15:41,2026-01-17 16:15:41
10378,1821,670009,App\Models\Customer,,"Hola buenas tardes Camila, por favor me regalas la cotización de la máquina para empanadas para más de 500 unidades diarias",text,,,2026-01-17 16:24:05,2026-01-17 16:24:05
10379,1821,670009,App\Models\Customer,,De 500 a 1.000 unidades,text,,,2026-01-17 16:24:54,2026-01-17 16:24:54
10380,1821,670009,App\Models\Customer,,Con masa de trigo y maiz,text,,,2026-01-17 16:26:14,2026-01-17 16:26:14
10381,1821,670009,App\Models\Customer,,Por favor regalame la cotización de las que tengas,text,,,2026-01-17 16:26:47,2026-01-17 16:26:47
10382,1821,670009,App\Models\Customer,,Empanadas y pasteles,text,,,2026-01-17 16:26:53,2026-01-17 16:26:53
10383,1821,670009,App\Models\Customer,,Me regalas por favor la cotización formal de la máquina Donde esté el tema de garantía mantenimiento capacidad de producción diaria toda la información Gracias,text,,,2026-01-17 16:28:10,2026-01-17 16:28:10
10384,1821,670009,App\Models\Customer,,Colombia,text,,,2026-01-17 16:29:05,2026-01-17 16:29:05
10385,1821,670009,App\Models\Customer,,Regálame por favor la cotización de todas las máquinas que tengas disponibles o todas las referencias un tanto de baja capacidad de producción como alta capacidad de producción,text,,,2026-01-17 16:30:39,2026-01-17 16:30:39
10386,1821,670009,App\Models\Customer,,Un tanto de baja capacidad de producción como alta capacidad de producción,text,,,2026-01-17 16:31:18,2026-01-17 16:31:18
10387,1821,670009,App\Models\Customer,,Vale déjame validar entonces Muchísimas gracias,text,,,2026-01-17 16:34:45,2026-01-17 16:34:45
10388,1822,668728,App\Models\Customer,,Hola,text,,,2026-01-17 16:43:06,2026-01-17 16:43:06
10389,1823,674357,App\Models\Customer,,,attachment,,,2026-01-17 16:48:38,2026-01-17 16:48:38
10390,1824,675457,App\Models\Customer,,Aún no produsco,text,,,2026-01-17 19:24:04,2026-01-17 19:24:04
10391,1824,675457,App\Models\Customer,,Si,text,,,2026-01-17 19:30:49,2026-01-17 19:30:49
10392,1824,675457,App\Models\Customer,,Para iniciar con 200,text,,,2026-01-17 19:32:05,2026-01-17 19:32:05
10393,1824,675457,App\Models\Customer,,Maiz,text,,,2026-01-17 19:46:44,2026-01-17 19:46:44
10394,1824,675457,App\Models\Customer,,Todos,text,,,2026-01-17 19:47:36,2026-01-17 19:47:36
10395,1824,675457,App\Models\Customer,,Colombia,text,,,2026-01-17 20:20:04,2026-01-17 20:20:04
10396,1824,675457,App\Models\Customer,,Ficha,text,,,2026-01-17 20:21:22,2026-01-17 20:21:22
10397,651,671139,App\Models\Customer,,Hl,text,,,2026-01-17 23:01:23,2026-01-17 23:01:23
10398,1825,675458,App\Models\Customer,,"Buenas noches,",text,,,2026-01-18 00:33:01,2026-01-18 00:33:01
10399,1825,675458,App\Models\Customer,,"Q pena escribir a esta hora,",text,,,2026-01-18 00:34:20,2026-01-18 00:34:20
10400,1825,675458,App\Models\Customer,,"Si me interesa,la maquina,me gustaria tener informacion,cuantas empanadas se pueden aser en un dia,y con cuantas personas,cuanto vale la maquina",text,,,2026-01-18 00:37:11,2026-01-18 00:37:11
10401,1825,675458,App\Models\Customer,,Si depronto pudiera ver un video como funciona,text,,,2026-01-18 00:38:08,2026-01-18 00:38:08
10402,1825,675458,App\Models\Customer,,"Pues la verdad,apenas quadrando Para mortar negocio,pero quiero de una vez,con todo bien montado",text,,,2026-01-18 00:39:19,2026-01-18 00:39:19
10403,1825,675458,App\Models\Customer,,"Pues,yo pienso comenzar con unas 300,asi me toque comerme la mitad,estamos ablando ya es tarde,muchas grasias",text,,,2026-01-18 01:07:20,2026-01-18 01:07:20
10404,1825,675458,App\Models\Customer,,"De maiz,pero me gustaria trabajar con arina de trigo tambien,",text,,,2026-01-18 01:42:31,2026-01-18 01:42:31
10405,1825,675458,App\Models\Customer,,Q pases buena noche muchas grasias 🙏🤗,text,,,2026-01-18 01:42:59,2026-01-18 01:42:59
10406,1825,675458,App\Models\Customer,,Washington tri cities,text,,,2026-01-18 01:43:31,2026-01-18 01:43:31
10407,1825,675458,App\Models\Customer,,Mañana seguimos ablando,text,,,2026-01-18 01:43:46,2026-01-18 01:43:46
10408,1825,675458,App\Models\Customer,,,attachment,,,2026-01-18 01:43:54,2026-01-18 01:43:54
10409,23,440639,App\Models\Customer,,https://youtu.be/iL_ByfSBWKg?si=4DhfwP_rsTky-e6q,text,,,2026-01-18 06:25:36,2026-01-18 06:25:36
10410,42,673598,App\Models\Customer,,,attachment,,,2026-01-18 07:02:22,2026-01-18 07:02:22
10411,1826,675459,App\Models\Customer,,Buen dia,text,,,2026-01-18 07:22:18,2026-01-18 07:22:18
10412,1826,675459,App\Models\Customer,,Mano,text,,,2026-01-18 07:22:23,2026-01-18 07:22:23
10413,1826,675459,App\Models\Customer,,M gustaría. Una máquina. Para. Estender mi negocio,text,,,2026-01-18 07:22:58,2026-01-18 07:22:58
10414,1826,675459,App\Models\Customer,,Claro dígame,text,,,2026-01-18 07:23:04,2026-01-18 07:23:04
10415,1826,675459,App\Models\Customer,,1000,text,,,2026-01-18 07:24:11,2026-01-18 07:24:11
10416,1826,675459,App\Models\Customer,,Diarias,text,,,2026-01-18 07:24:14,2026-01-18 07:24:14
10417,1826,675459,App\Models\Customer,,Producto esas a mano,text,,,2026-01-18 07:24:23,2026-01-18 07:24:23
10418,1826,675459,App\Models\Customer,,Maíz,text,,,2026-01-18 07:25:23,2026-01-18 07:25:23
10419,1826,675459,App\Models\Customer,,Solo empanadas,text,,,2026-01-18 07:26:07,2026-01-18 07:26:07
10420,1826,675459,App\Models\Customer,,Colombia,text,,,2026-01-18 07:26:43,2026-01-18 07:26:43
10421,1826,675459,App\Models\Customer,,San Martin meta,text,,,2026-01-18 07:26:50,2026-01-18 07:26:50
10422,1826,675459,App\Models\Customer,,Si,text,,,2026-01-18 07:28:17,2026-01-18 07:28:17
10423,1826,675459,App\Models\Customer,,Me gustaría una  más económica,text,,,2026-01-18 07:28:31,2026-01-18 07:28:31
10424,1826,675459,App\Models\Customer,,Si tiene. Fotos,text,,,2026-01-18 07:28:36,2026-01-18 07:28:36
10425,1826,675459,App\Models\Customer,,M envías,text,,,2026-01-18 07:28:40,2026-01-18 07:28:40
10426,1826,675459,App\Models\Customer,,Si pero si tiene. Más opciones,text,,,2026-01-18 07:29:48,2026-01-18 07:29:48
10427,1826,675459,App\Models\Customer,,De máquinas q no estén tan alto el costo,text,,,2026-01-18 07:30:01,2026-01-18 07:30:01
10428,1826,675459,App\Models\Customer,,Si,text,,,2026-01-18 07:31:58,2026-01-18 07:31:58
10429,1826,675459,App\Models\Customer,,Para ver,text,,,2026-01-18 07:32:01,2026-01-18 07:32:01
10430,8,191300,App\Models\Customer,,,attachment,,,2026-01-18 08:51:16,2026-01-18 08:51:16
10431,8,191300,App\Models\Customer,,,voice,,,2026-01-18 08:51:16,2026-01-18 08:51:16
10432,8,191300,App\Models\Customer,,,attachment,,,2026-01-18 08:52:21,2026-01-18 08:52:21
10433,8,191300,App\Models\Customer,,,voice,,,2026-01-18 08:52:21,2026-01-18 08:52:21
10434,1816,675453,App\Models\Customer,,Envíame fotos porfa,text,,,2026-01-18 11:57:28,2026-01-18 11:57:28
10435,1827,675461,App\Models\Customer,,hola buen dia,text,,,2026-01-18 12:13:40,2026-01-18 12:13:40
10436,1827,675461,App\Models\Customer,,Si,text,,,2026-01-18 12:16:32,2026-01-18 12:16:32
10437,1827,675461,App\Models\Customer,,bueno no lo quiero para empanadas,text,,,2026-01-18 12:19:08,2026-01-18 12:19:08
10438,1827,675461,App\Models\Customer,,quiero hacer arepas de yuca,text,,,2026-01-18 12:19:11,2026-01-18 12:19:11
10439,1827,675461,App\Models\Customer,,100,text,,,2026-01-18 12:19:54,2026-01-18 12:19:54
10440,1827,675461,App\Models\Customer,,masa de yuca,text,,,2026-01-18 12:21:40,2026-01-18 12:21:40
10441,1827,675461,App\Models\Customer,,solo arepas de yuca,text,,,2026-01-18 12:22:25,2026-01-18 12:22:25
10442,1827,675461,App\Models\Customer,,colombia},text,,,2026-01-18 12:23:03,2026-01-18 12:23:03
10443,1827,675461,App\Models\Customer,,enviame ficah tecnica y si tienes un video mejor,text,,,2026-01-18 12:23:49,2026-01-18 12:23:49
10444,1827,675461,App\Models\Customer,,manejas una maquina de menor capacidad?,text,,,2026-01-18 12:25:42,2026-01-18 12:25:42
10445,1827,675461,App\Models\Customer,,si,text,,,2026-01-18 12:26:55,2026-01-18 12:26:55
10446,1827,675461,App\Models\Customer,,si,text,,,2026-01-18 12:27:46,2026-01-18 12:27:46
10447,1825,675458,App\Models\Customer,,Buenas tardes,text,,,2026-01-18 14:06:05,2026-01-18 14:06:05
10448,1825,675458,App\Models\Customer,,La maquina cm8 cuanto puede valer,text,,,2026-01-18 14:06:43,2026-01-18 14:06:43
10449,1825,675458,App\Models\Customer,,Puesta aqui en Washington tri cities 🇺🇸,text,,,2026-01-18 14:08:41,2026-01-18 14:08:41
10450,1825,675458,App\Models\Customer,,"Ciudad Pasco wa,",text,,,2026-01-18 14:09:10,2026-01-18 14:09:10
10451,1825,675458,App\Models\Customer,,"Esq me toca esperar,porq es un paso grande y no se,mi hermana quiere q este fin de año nos vallamos Para colombia,y en colombia tambien queremos,la maquina,hentonces estoy Esperanto q desidimos",text,,,2026-01-18 14:12:37,2026-01-18 14:12:37
10452,1825,675458,App\Models\Customer,,Yo t aviso,text,,,2026-01-18 14:12:50,2026-01-18 14:12:50
10453,1825,675458,App\Models\Customer,,"No esta cara,me presence buen presio",text,,,2026-01-18 14:13:17,2026-01-18 14:13:17
10454,1825,675458,App\Models\Customer,,,attachment,,,2026-01-18 14:13:31,2026-01-18 14:13:31
10455,1825,675458,App\Models\Customer,,Grasias por entenderme,text,,,2026-01-18 14:13:47,2026-01-18 14:13:47
10456,1825,675458,App\Models\Customer,,"T ablo luego,grasias por su tiempo,DTB🙏🤗",text,,,2026-01-18 14:14:35,2026-01-18 14:14:35
10457,1825,675458,App\Models\Customer,,,attachment,,,2026-01-18 14:19:55,2026-01-18 14:19:55
10458,1828,675463,App\Models\Customer,,Cual es el precio de la maquina de empanadas,text,,,2026-01-18 16:40:07,2026-01-18 16:40:07
10459,23,440639,App\Models\Customer,,https://youtu.be/mf-oWonZOrI?si=5jNv54JPK4t-nGGQ,text,,,2026-01-19 08:39:04,2026-01-19 08:39:04
10460,1829,675465,App\Models\Customer,,Buen día,text,,,2026-01-19 10:27:42,2026-01-19 10:27:42
10461,1829,675465,App\Models\Customer,,Estoy cotizando maquinaria para hacer empanadas,text,,,2026-01-19 10:28:05,2026-01-19 10:28:05
10462,1830,675466,App\Models\Customer,,Buen día podría compartirme el catálogo 2026,text,,,2026-01-19 10:28:16,2026-01-19 10:28:16
10463,1829,675465,App\Models\Customer,,Empanadas de maíz,text,,,2026-01-19 10:28:31,2026-01-19 10:28:31
10464,1830,675466,App\Models\Customer,,Ya le comparto el número de la persona,text,,,2026-01-19 10:29:04,2026-01-19 10:29:04
10465,1830,675466,App\Models\Customer,,Es para el parque metropolitano Manizales,text,,,2026-01-19 10:29:10,2026-01-19 10:29:10
10466,1830,675466,App\Models\Customer,,Equipos bio saludables manejan,text,,,2026-01-19 10:29:56,2026-01-19 10:29:56
10467,1830,675466,App\Models\Customer,,Para parques,text,,,2026-01-19 10:30:22,2026-01-19 10:30:22
10468,1830,675466,App\Models\Customer,,Si,text,,,2026-01-19 10:30:32,2026-01-19 10:30:32
10469,1830,675466,App\Models\Customer,,Queremos ver catalogos,text,,,2026-01-19 10:31:25,2026-01-19 10:31:25
10470,1830,675466,App\Models\Customer,,Por fa,text,,,2026-01-19 10:31:27,2026-01-19 10:31:27
10471,1830,675466,App\Models\Customer,,Tiene imagenes,text,,,2026-01-19 10:32:52,2026-01-19 10:32:52
10472,1831,667405,App\Models\Customer,,Buenas tardes,text,,,2026-01-19 10:44:58,2026-01-19 10:44:58
10473,1832,160474,App\Models\Customer,,,attachment,,,2026-01-19 10:45:59,2026-01-19 10:45:59
10474,1831,667405,App\Models\Customer,,,voice,,,2026-01-19 10:46:20,2026-01-19 10:46:20
10475,1832,160474,App\Models\Customer,,Bueno dias están amble será luz roja se ve parte de abajo nunca la había historia normal.,text,,,2026-01-19 10:46:39,2026-01-19 10:46:39
10476,1831,667405,App\Models\Customer,,,voice,,,2026-01-19 10:46:42,2026-01-19 10:46:42
10477,1832,160474,App\Models\Customer,,,voice,,,2026-01-19 10:47:05,2026-01-19 10:47:05
10478,1833,415587,App\Models\Customer,,"Buen dia, podría tener información en qué lugar de colombias se encuentran ? Vivo fuera pero viajo a colombia y quiero pasar a visitarlos y conocer de la máquina",text,,,2026-01-19 11:15:41,2026-01-19 11:15:41
10479,1834,415587,App\Models\Customer,,Gr y,text,,,2026-01-19 11:15:41,2026-01-19 11:15:41
10480,1834,415587,App\Models\Customer,,Gracias,text,,,2026-01-19 11:15:43,2026-01-19 11:15:43
10481,1834,415587,App\Models\Customer,,La máquina para hacer empanadas,text,,,2026-01-19 11:16:56,2026-01-19 11:16:56
10482,1834,415587,App\Models\Customer,,"Sí claro, les prodria llamar",text,,,2026-01-19 11:17:53,2026-01-19 11:17:53
10483,1834,415587,App\Models\Customer,,En 30 minutos podría estar bien ?,text,,,2026-01-19 11:18:56,2026-01-19 11:18:56
10484,1834,415587,App\Models\Customer,,"Estoy fuera del país, podría ser por wasap",text,,,2026-01-19 11:19:16,2026-01-19 11:19:16
10485,1834,415587,App\Models\Customer,,Ok gracias,text,,,2026-01-19 11:19:32,2026-01-19 11:19:32
10486,1834,415587,App\Models\Customer,,Ok perfecto,text,,,2026-01-19 11:21:40,2026-01-19 11:21:40
10487,1834,415587,App\Models\Customer,,No puedo añadir el número a wasap?,text,,,2026-01-19 11:50:46,2026-01-19 11:50:46
10488,1834,415587,App\Models\Customer,,Me pueden llamar a este número por favor,text,,,2026-01-19 11:51:09,2026-01-19 11:51:09
10489,1835,675469,App\Models\Customer,,Buenas tardes,text,,,2026-01-19 11:58:59,2026-01-19 11:58:59
10490,1835,675469,App\Models\Customer,,Quisiera sabes q maquinas de empanadas disponen y precios para masa de maíz,text,,,2026-01-19 11:59:22,2026-01-19 11:59:22
10491,1835,675469,App\Models\Customer,,Si,text,,,2026-01-19 11:59:34,2026-01-19 11:59:34
10492,1835,675469,App\Models\Customer,,Y precios,text,,,2026-01-19 12:00:16,2026-01-19 12:00:16
10493,1835,675469,App\Models\Customer,,Es para harina de maíz,text,,,2026-01-19 12:01:12,2026-01-19 12:01:12
10494,1835,675469,App\Models\Customer,,Como unas 300,text,,,2026-01-19 12:02:14,2026-01-19 12:02:14
10495,1835,675469,App\Models\Customer,,Ahorita produzco 100 al día quiero una maquina q no sea tan costosa para empezar,text,,,2026-01-19 12:03:13,2026-01-19 12:03:13
10496,1835,675469,App\Models\Customer,,Venezuela,text,,,2026-01-19 12:03:31,2026-01-19 12:03:31
10497,1835,675469,App\Models\Customer,,Esa es la más económica?,text,,,2026-01-19 12:04:30,2026-01-19 12:04:30
10498,1835,675469,App\Models\Customer,,Ok,text,,,2026-01-19 12:05:16,2026-01-19 12:05:16
10499,1835,675469,App\Models\Customer,,Si si tienes otra,text,,,2026-01-19 12:05:33,2026-01-19 12:05:33
10500,1835,675469,App\Models\Customer,,Si,text,,,2026-01-19 12:06:02,2026-01-19 12:06:02
10501,1835,675469,App\Models\Customer,,Si esa me parece,text,,,2026-01-19 12:07:14,2026-01-19 12:07:14
10502,1835,675469,App\Models\Customer,,Precio,text,,,2026-01-19 12:07:16,2026-01-19 12:07:16
10503,1835,675469,App\Models\Customer,,Venezuela,text,,,2026-01-19 12:09:15,2026-01-19 12:09:15
10504,1835,675469,App\Models\Customer,,En dólares o pesos me puedes dar precio,text,,,2026-01-19 12:09:52,2026-01-19 12:09:52
10505,1836,660472,App\Models\Customer,,"Hola
Buenos días
Me interesa hablar con UD para alguna informacion",text,,,2026-01-19 12:10:16,2026-01-19 12:10:16
10506,1836,660472,App\Models\Customer,,Cuando habrá demostración,text,,,2026-01-19 12:14:54,2026-01-19 12:14:54
10507,1836,660472,App\Models\Customer,,Que se requiere para ver una demo,text,,,2026-01-19 12:18:18,2026-01-19 12:18:18
10508,1836,660472,App\Models\Customer,,Con que anticipación?,text,,,2026-01-19 12:24:13,2026-01-19 12:24:13
10509,1832,160474,App\Models\Customer,,No señora,text,,,2026-01-19 12:34:47,2026-01-19 12:34:47
10510,1829,675465,App\Models\Customer,,Hola,text,,,2026-01-19 13:40:17,2026-01-19 13:40:17
10511,1829,675465,App\Models\Customer,,"Disculpa! Le explico 
… nosotros mantenemos una fábrica de productos de maíz, empanadas y tortillas, quiero aumenta la producción economimsando tiempo industrializarlo más",text,,,2026-01-19 13:41:52,2026-01-19 13:41:52
10512,1829,675465,App\Models\Customer,,https://www.instagram.com/reel/DPZNwPLDYrn/?igsh=eWVwZHF2eWU3OHJq,text,,,2026-01-19 13:42:24,2026-01-19 13:42:24
10513,1829,675465,App\Models\Customer,,Si,text,,,2026-01-19 13:49:05,2026-01-19 13:49:05
10514,1834,415587,App\Models\Customer,,"Gracias, ya me pasó la información Nicolás",text,,,2026-01-19 13:56:27,2026-01-19 13:56:27
10515,1831,667405,App\Models\Customer,,,voice,,,2026-01-19 14:19:06,2026-01-19 14:19:06
10516,1837,675471,App\Models\Customer,,aun no produzco,text,,,2026-01-19 14:40:22,2026-01-19 14:40:22
10517,1837,675471,App\Models\Customer,,creo que inicialmente serian unas 100 unidades y quiero aprender y conocer los costos de la maquina que ofrecen,text,,,2026-01-19 14:42:04,2026-01-19 14:42:04
10518,1837,675471,App\Models\Customer,,aun no lo tengo claro quisiera saber las diferencias,text,,,2026-01-19 14:45:11,2026-01-19 14:45:11
10519,1837,675471,App\Models\Customer,,de maiz,text,,,2026-01-19 14:46:37,2026-01-19 14:46:37
10520,1838,675473,App\Models\Customer,,Se produce a mano,text,,,2026-01-19 16:05:47,2026-01-19 16:05:47
10521,1838,675473,App\Models\Customer,,Queremos ver las posibilidades de tecnificar e indistrializar,text,,,2026-01-19 16:06:12,2026-01-19 16:06:12
10522,1838,675473,App\Models\Customer,,300 - 500 aprox,text,,,2026-01-19 16:07:03,2026-01-19 16:07:03
10523,1838,675473,App\Models\Customer,,Maiz,text,,,2026-01-19 16:07:45,2026-01-19 16:07:45
10524,1838,675473,App\Models\Customer,,Si varios productos,text,,,2026-01-19 16:10:10,2026-01-19 16:10:10
10525,1838,675473,App\Models\Customer,,Colombia,text,,,2026-01-19 16:11:20,2026-01-19 16:11:20
10526,1838,675473,App\Models\Customer,,"Cartago 
Valle del Cauca",text,,,2026-01-19 16:11:28,2026-01-19 16:11:28
10527,1836,660472,App\Models\Customer,,Gracias. Lo tendré en cuenta,text,,,2026-01-19 16:13:30,2026-01-19 16:13:30
10528,1838,675473,App\Models\Customer,,Quiero ver la ficha técnica,text,,,2026-01-19 16:15:17,2026-01-19 16:15:17
10529,1838,675473,App\Models\Customer,,Qué otras máquinas manuales y semi automática tiene ?,text,,,2026-01-19 16:15:34,2026-01-19 16:15:34
10530,1837,675471,App\Models\Customer,,No gracias,text,,,2026-01-19 16:16:31,2026-01-19 16:16:31
10531,1838,675473,App\Models\Customer,,Si por favor,text,,,2026-01-19 16:17:07,2026-01-19 16:17:07
10532,1837,675471,App\Models\Customer,,,attachment,,,2026-01-19 16:17:54,2026-01-19 16:17:54
10533,1838,675473,App\Models\Customer,,Qué otras máquinas manuales y semi automática tiene ?,text,,,2026-01-19 16:22:58,2026-01-19 16:22:58
10534,1838,675473,App\Models\Customer,,Más baratos,text,,,2026-01-19 16:23:04,2026-01-19 16:23:04
10535,1838,675473,App\Models\Customer,,Quiero ver una máquina para 100 empanadas,text,,,2026-01-19 16:24:04,2026-01-19 16:24:04
10536,1838,675473,App\Models\Customer,,Si quiero más información sobre la máquina manual para 100 empanadas,text,,,2026-01-19 16:25:08,2026-01-19 16:25:08
10537,1838,675473,App\Models\Customer,,Cuanto vale la máquina manual para 100 empanadas?,text,,,2026-01-19 16:27:33,2026-01-19 16:27:33
10538,1838,675473,App\Models\Customer,,Colombia,text,,,2026-01-19 16:28:27,2026-01-19 16:28:27
10539,1838,675473,App\Models\Customer,,"Cartago 
Valle del Cauca",text,,,2026-01-19 16:28:32,2026-01-19 16:28:32
10540,1838,675473,App\Models\Customer,,Si,text,,,2026-01-19 16:29:31,2026-01-19 16:29:31
10541,1838,675473,App\Models\Customer,,Quiero ver fotos o vídeos de la máquina manual para 100 empanadas,text,,,2026-01-19 16:29:47,2026-01-19 16:29:47
10542,1839,160270,App\Models\Customer,,Buenas tardes,text,,,2026-01-19 16:39:02,2026-01-19 16:39:02
10543,1839,160270,App\Models\Customer,,Si claro,text,,,2026-01-19 16:40:00,2026-01-19 16:40:00
10544,1839,160270,App\Models\Customer,,500 a 800,text,,,2026-01-19 16:40:48,2026-01-19 16:40:48
10545,1839,160270,App\Models\Customer,,Maiz y trigo,text,,,2026-01-19 16:42:00,2026-01-19 16:42:00
10546,1839,160270,App\Models\Customer,,Todo y mas,text,,,2026-01-19 16:43:40,2026-01-19 16:43:40
10547,1839,160270,App\Models\Customer,,Bogotá Colombia,text,,,2026-01-19 16:44:31,2026-01-19 16:44:31
10548,1839,160270,App\Models\Customer,,Cómo quiera,text,,,2026-01-19 16:45:54,2026-01-19 16:45:54
10549,1839,160270,App\Models\Customer,,,voice,,,2026-01-19 16:47:25,2026-01-19 16:47:25
10550,1839,160270,App\Models\Customer,,,voice,,,2026-01-19 16:48:27,2026-01-19 16:48:27
10551,1839,160270,App\Models\Customer,,,voice,,,2026-01-19 16:50:18,2026-01-19 16:50:18
10552,1839,160270,App\Models\Customer,,Claro que si,text,,,2026-01-19 16:51:14,2026-01-19 16:51:14
10553,1839,160270,App\Models\Customer,,,voice,,,2026-01-19 16:53:30,2026-01-19 16:53:30
10554,1839,160270,App\Models\Customer,,,voice,,,2026-01-19 16:53:39,2026-01-19 16:53:39
10555,1839,160270,App\Models\Customer,,Si claro,text,,,2026-01-19 16:55:12,2026-01-19 16:55:12
10556,1839,160270,App\Models\Customer,,Si,text,,,2026-01-19 16:57:48,2026-01-19 16:57:48
10557,1839,160270,App\Models\Customer,,Si gracias,text,,,2026-01-19 16:58:44,2026-01-19 16:58:44
10558,1839,160270,App\Models\Customer,,Y esta,text,,,2026-01-19 17:02:26,2026-01-19 17:02:26
10559,1839,160270,App\Models\Customer,,Esa es la más pequeña,text,,,2026-01-19 17:07:47,2026-01-19 17:07:47
10560,1840,675475,App\Models\Customer,,A mano,text,,,2026-01-19 18:08:45,2026-01-19 18:08:45
10561,1840,675475,App\Models\Customer,,Quiero producir más,text,,,2026-01-19 18:09:12,2026-01-19 18:09:12
10562,1840,675475,App\Models\Customer,,200 a 300,text,,,2026-01-19 18:11:03,2026-01-19 18:11:03
10563,1840,675475,App\Models\Customer,,Maíz y trigo,text,,,2026-01-19 18:11:43,2026-01-19 18:11:43
10564,1840,675475,App\Models\Customer,,Todos,text,,,2026-01-19 18:12:29,2026-01-19 18:12:29
10565,1840,675475,App\Models\Customer,,Medellín Colombia,text,,,2026-01-19 18:13:10,2026-01-19 18:13:10
10566,1840,675475,App\Models\Customer,,Consultaré con mis hijos y luego me comunicaré con ustedes muchas gracias,text,,,2026-01-19 18:14:48,2026-01-19 18:14:48
10567,1832,160474,App\Models\Customer,,Gracias,text,,,2026-01-19 18:29:58,2026-01-19 18:29:58
10568,1837,675471,App\Models\Customer,,Si Sra gracias,text,,,2026-01-19 18:36:25,2026-01-19 18:36:25
10569,1841,675476,App\Models\Customer,,Precio por favor.?,text,,,2026-01-19 20:52:43,2026-01-19 20:52:43
10570,1841,675476,App\Models\Customer,,Cúcuta Colombia.,text,,,2026-01-19 20:54:04,2026-01-19 20:54:04
10571,8,191300,App\Models\Customer,,,attachment,,,2026-01-20 04:54:50,2026-01-20 04:54:50
10572,8,191300,App\Models\Customer,,,voice,,,2026-01-20 04:54:50,2026-01-20 04:54:50
10573,8,191300,App\Models\Customer,,,voice,,,2026-01-20 04:55:34,2026-01-20 04:55:34
10574,8,191300,App\Models\Customer,,,attachment,,,2026-01-20 04:55:34,2026-01-20 04:55:34
10575,1842,675478,App\Models\Customer,,"Hola Camila 
Muchas gracias.
Que estés BIEN.!!
Aún no.
Estamos viendo opciones",text,,,2026-01-20 05:21:42,2026-01-20 05:21:42
10576,1842,675478,App\Models\Customer,,"Si 
está bien 
Te contesto en el transcurso del día 
Porque voy via al trabajo 
GRACIAS 🫂",text,,,2026-01-20 05:25:35,2026-01-20 05:25:35
10577,1842,675478,App\Models\Customer,,"Gracias 
Igual para ti🌹",text,,,2026-01-20 05:26:54,2026-01-20 05:26:54
10578,1842,675478,App\Models\Customer,,,attachment,,,2026-01-20 06:22:45,2026-01-20 06:22:45
10579,1842,675478,App\Models\Customer,,Precio bb,text,,,2026-01-20 06:35:57,2026-01-20 06:35:57
10580,1842,675478,App\Models\Customer,,Para compartir información con mi socio,text,,,2026-01-20 06:36:23,2026-01-20 06:36:23
10581,1842,675478,App\Models\Customer,,Colombia porque estamos en Venezuela,text,,,2026-01-20 06:38:03,2026-01-20 06:38:03
10582,1842,675478,App\Models\Customer,,Dame modelos y rendimiento,text,,,2026-01-20 06:46:00,2026-01-20 06:46:00
10583,1842,675478,App\Models\Customer,,Tienes algún vídeo de este modelo???,text,,,2026-01-20 06:58:15,2026-01-20 06:58:15
10584,1842,675478,App\Models\Customer,,Voy a compartir con mi socio cuando el  llegue y tarde te comento,text,,,2026-01-20 07:12:54,2026-01-20 07:12:54
10585,23,440639,App\Models\Customer,,https://youtu.be/ox0rOBYFK-M?si=ezzvxXZDSZxJ6Gy0,text,,,2026-01-20 07:41:19,2026-01-20 07:41:19
10586,1843,675479,App\Models\Customer,,Buenos días,text,,,2026-01-20 07:51:35,2026-01-20 07:51:35
10587,1843,675479,App\Models\Customer,,Estoy interesada en una pero para Colombia o Venezuela,text,,,2026-01-20 07:52:26,2026-01-20 07:52:26
10588,1843,675479,App\Models\Customer,,Ok,text,,,2026-01-20 07:52:39,2026-01-20 07:52:39
10589,1843,675479,App\Models\Customer,,Y la máquina de shawarmas,text,,,2026-01-20 07:52:53,2026-01-20 07:52:53
10590,1843,675479,App\Models\Customer,,1200,text,,,2026-01-20 07:53:40,2026-01-20 07:53:40
10591,1843,675479,App\Models\Customer,,Maíz y trigo,text,,,2026-01-20 07:58:24,2026-01-20 07:58:24
10592,1843,675479,App\Models\Customer,,Todos,text,,,2026-01-20 08:48:35,2026-01-20 08:48:35
10593,1843,675479,App\Models\Customer,,Venezuela,text,,,2026-01-20 08:51:57,2026-01-20 08:51:57
10594,1843,675479,App\Models\Customer,,Por aquí,text,,,2026-01-20 09:02:43,2026-01-20 09:02:43
10595,1842,675478,App\Models\Customer,,Voy voy que estoy enrredao,text,,,2026-01-20 09:45:31,2026-01-20 09:45:31
10596,1843,675479,App\Models\Customer,,Ok,text,,,2026-01-20 10:09:16,2026-01-20 10:09:16
10597,1843,675479,App\Models\Customer,,No más dudas gracias,text,,,2026-01-20 10:09:21,2026-01-20 10:09:21
10598,1844,675488,App\Models\Customer,,"Holaa!! 🤩
*Gracias por contactarnos!*
En *Ferreteria Union* trabajamos para ayudarte a encontrar una solucion a tus necesidades y  superar tus expectativas. 
*¡Estamos a tus órdenes para ayudarte y asesorarte!* 😎
_¿En qué producto estaria interesado?_",text,,,2026-01-20 12:34:06,2026-01-20 12:34:06
